1219.00,3.62
1221.00,3.96
1223.00,3.92
1224.00,4.05
1225.00,4.04
1227.00,3.79
1228.00,3.78
1229.00,4.00
1230.00,3.94
1231.00,3.85
1232.00,4.23
1233.00,3.89
1234.00,4.29
1235.00,3.70
1237.00,3.77
1238.00,3.71
1239.00,3.86
1241.00,4.25
1242.00,3.64
1243.00,3.61
1245.00,4.33
1247.00,3.81
1248.00,3.60
1249.00,3.96
1250.00,4.19
1252.00,4.03
1254.00,4.12
1255.00,3.78
1256.00,4.34
1258.00,4.26
1259.00,3.98
1260.00,3.79
1261.00,3.75
1264.00,3.59
1267.00,3.60
1268.00,4.26
1269.00,4.25
1271.00,4.28
1273.00,3.98
1274.00,3.85
1275.00,4.47
1276.00,4.16
1277.00,3.68
1278.00,4.00
1280.00,3.72
1282.00,4.10
1285.00,3.91
1287.00,3.95
1288.00,3.76
1289.00,4.31
1290.00,4.18
1291.00,3.80
1294.00,3.93
1296.00,3.90
1298.00,3.83
1299.00,3.79
1301.00,3.77
1302.00,4.27
1304.00,3.96
1305.00,4.33
1306.00,4.15
1307.00,4.33
1308.00,3.61
1309.00,3.71
1310.00,3.75
1313.00,3.66
1315.00,4.51
1317.00,3.66
1320.00,4.02
1322.00,4.12
1323.00,3.70
1324.00,4.04
1325.00,3.99
1326.00,3.92
1330.00,4.26
1331.00,3.98
1333.00,3.70
1334.00,3.92
1336.00,4.09
1337.00,3.82
1338.00,4.03
1343.00,4.42
1344.00,3.72
1345.00,3.72
1347.00,3.78
1348.00,3.80
1349.00,4.65
1350.00,3.76
1351.00,4.20
1355.00,4.17
1359.00,3.65
1361.00,4.14
1363.00,4.38
1364.00,4.00
1365.00,3.63
1367.00,3.78
1368.00,4.11
1369.00,3.78
1371.00,4.27
1373.00,3.81
1374.00,3.92
1375.00,3.90
1376.00,3.88
1378.00,4.53
1382.00,4.14
1385.00,3.73
1386.00,3.95
1387.00,3.66
1388.00,4.02
1389.00,3.81
1390.00,3.84
1393.00,4.13
1395.00,3.83
1396.00,3.73
1398.00,3.71
1399.00,3.65
1400.00,4.17
1401.00,4.02
1402.00,4.12
1403.00,3.85
1405.00,3.73
1406.00,3.80
1407.00,4.08
1409.00,4.21
1410.00,4.06
1413.00,3.83
1414.00,3.78
1415.00,3.72
1420.00,3.73
1421.00,3.76
1423.00,4.19
1425.00,3.65
1427.00,3.65
1428.00,4.21
1430.00,4.16
1436.00,3.97
1437.00,4.54
1439.00,3.90
1441.00,3.63
1443.00,4.25
1444.00,3.69
1446.00,4.45
1448.00,3.78
1451.00,3.90
1452.00,4.15
1454.00,3.86
1455.00,3.75
1456.00,4.05
1457.00,3.95
1458.00,3.99
1459.00,4.05
1463.00,3.59
1464.00,3.68
1465.00,3.74
1466.00,3.63
1469.00,4.06
1471.00,3.81
1472.00,3.60
1474.00,3.78
1475.00,3.90
1476.00,3.76
1477.00,4.06
1478.00,3.94
1479.00,4.10
1481.00,4.38
1484.00,3.61
1485.00,3.91
1488.00,4.10
1490.00,4.10
1493.00,3.75
1494.00,3.80
1497.00,3.86
1498.00,3.83
1499.00,3.94
1500.00,3.90
1501.00,3.73
1504.00,3.64
1505.00,3.74
1506.00,3.81
1507.00,4.19
1510.00,3.61
1511.00,4.09
1513.00,4.06
1514.00,3.76
1515.00,3.75
1517.00,3.61
1518.00,4.48
1520.00,4.00
1522.00,3.64
1523.00,3.72
1524.00,3.74
1525.00,3.66
1526.00,4.16
1528.00,4.09
1529.00,3.77
1530.00,3.85
1532.00,4.10
1533.00,3.84
1534.00,3.62
1535.00,3.90
1536.00,4.22
1537.00,3.76
1538.00,3.99
1539.00,4.37
1540.00,3.81
1541.00,4.42
1542.00,3.67
1544.00,3.69
1546.00,3.75
1547.00,3.93
1549.00,3.62
1550.00,3.93
1551.00,3.94
1552.00,3.69
1553.00,3.72
1554.00,3.81
1555.00,4.35
1557.00,3.98
1558.00,4.12
1559.00,3.59
1561.00,4.01
1563.00,3.81
1565.00,3.74
1567.00,3.89
1568.00,4.00
1569.00,4.59
1571.00,3.95
1573.00,3.69
1574.00,3.60
1575.00,3.87
1576.00,3.88
1577.00,4.10
1578.00,4.16
1582.00,3.64
1583.00,3.73
1585.00,3.61
1586.00,4.42
1588.00,4.17
1589.00,3.78
1590.00,4.00
1591.00,4.34
1592.00,3.62
1594.00,3.73
1595.00,4.05
1601.00,3.91
1602.00,4.10
1603.00,3.84
1604.00,4.17
1606.00,3.79
1610.00,3.96
1612.00,3.65
1618.00,4.21
1619.00,4.03
1620.00,3.94
1622.00,3.73
1623.00,4.21
1628.00,3.75
1631.00,3.84
1635.00,3.78
1637.00,3.99
1638.00,4.21
1639.00,3.66
1643.00,4.29
1645.00,4.06
1649.00,3.84
1650.00,3.65
1653.00,3.92
1654.00,4.45
1655.00,3.80
1657.00,3.89
1660.00,3.97
1661.00,3.89
1662.00,3.64
1663.00,4.13
1665.00,3.68
1668.00,4.00
1669.00,3.73
1670.00,4.71
1671.00,3.86
1672.00,3.74
1673.00,4.37
1674.00,3.73
1679.00,3.93
1681.00,4.13
1682.00,4.41
1684.00,4.03
1689.00,3.61
1692.00,4.48
1693.00,3.74
1694.00,3.74
1695.00,3.65
1696.00,3.62
1697.00,4.18
1698.00,3.93
1699.00,4.31
1702.00,4.55
1703.00,4.08
1704.00,4.19
1705.00,3.69
1706.00,3.80
1707.00,4.33
1708.00,3.86
1709.00,3.70
1710.00,3.66
1711.00,3.62
1717.00,3.82
1718.00,4.47
1720.00,4.02
1722.00,4.24
1723.00,3.67
1724.00,4.10
1725.00,3.75
1727.00,4.04
1728.00,4.21
1732.00,4.47
1734.00,4.27
1738.00,3.73
1739.00,3.77
1740.00,4.00
1741.00,3.98
1742.00,3.62
1743.00,3.97
1744.00,4.06
1745.00,3.71
1746.00,4.40
1751.00,4.43
1752.00,3.83
1753.00,3.94
1757.00,3.69
1758.00,3.95
1759.00,3.72
1760.00,3.80
1762.00,3.85
1763.00,3.77
1764.00,4.09
1765.00,3.98
1771.00,4.33
1773.00,3.77
1775.00,3.72
1777.00,3.89
1786.00,4.02
1788.00,3.84
1789.00,4.17
1790.00,3.87
1791.00,3.59
1792.00,3.87
1795.00,4.32
1796.00,3.99
1797.00,4.18
1798.00,3.60
1800.00,3.62
1801.00,3.95
1802.00,4.03
1805.00,4.09
1806.00,4.23
1807.00,3.64
1810.00,3.78
1811.00,3.90
1812.00,3.78
1814.00,3.63
1815.00,3.79
1816.00,4.10
1818.00,3.65
1819.00,3.73
1820.00,3.68
1821.00,4.04
1822.00,3.85
1823.00,4.00
1826.00,3.60
1827.00,3.59
1830.00,4.10
1832.00,3.93
1834.00,4.09
1835.00,4.11
1836.00,4.17
1839.00,3.98
1840.00,3.92
1842.00,4.13
1843.00,3.69
1844.00,3.65
1846.00,4.03
1847.00,4.32
1848.00,3.77
1849.00,3.71
1850.00,3.84
1853.00,4.12
1856.00,4.69
1857.00,4.27
1858.00,3.96
1862.00,4.40
1863.00,4.50
1866.00,4.09
1868.00,3.63
1869.00,3.92
1870.00,3.80
1871.00,3.73
1872.00,3.82
1874.00,3.59
1875.00,3.62
1878.00,3.65
1879.00,3.93
1881.00,4.33
1882.00,3.78
1884.00,3.87
1885.00,4.16
1886.00,3.92
1888.00,3.62
1892.00,4.27
1893.00,3.75
1894.00,4.24
1895.00,4.03
1896.00,4.15
1897.00,3.71
1898.00,3.92
1899.00,3.79
1900.00,3.68
1901.00,4.17
1902.00,3.65
1903.00,4.02
1905.00,4.11
1906.00,3.65
1907.00,3.83
1910.00,3.64
1913.00,4.30
1914.00,3.74
1915.00,3.61
1916.00,3.94
1917.00,3.90
1925.00,3.65
1926.00,4.09
1927.00,3.95
1928.00,3.84
1931.00,3.62
1932.00,3.67
1936.00,3.71
1939.00,3.78
1940.00,4.67
1943.00,3.62
1944.00,3.91
1946.00,3.86
1947.00,3.95
1949.00,4.18
1953.00,3.79
1954.00,3.93
1957.00,3.94
1959.00,4.51
1960.00,3.87
1963.00,4.18
1964.00,3.64
1966.00,4.36
1969.00,3.82
1971.00,4.27
1972.00,4.41
1973.00,3.84
1974.00,3.76
1975.00,3.84
1976.00,3.89
1977.00,3.63
1983.00,4.14
1986.00,4.59
1987.00,3.62
1990.00,3.86
1991.00,4.29
1993.00,3.75
1994.00,4.10
1995.00,3.90
1996.00,3.99
1997.00,4.08
1998.00,3.87
1999.00,3.82
2000.00,3.79
2001.00,3.59
2002.00,4.10
2003.00,4.34
2004.00,3.72
2006.00,3.80
2007.00,3.90
2008.00,3.94
2009.00,4.04
2011.00,3.84
2013.00,3.90
2014.00,4.26
2016.00,3.99
2017.00,3.90
2018.00,3.94
2021.00,3.85
2022.00,3.83
2023.00,3.92
2025.00,3.68
2027.00,4.02
2028.00,3.67
2030.00,3.98
2032.00,3.68
2034.00,4.22
2036.00,3.94
2038.00,3.82
2044.00,4.12
2045.00,4.04
2046.00,3.59
2047.00,3.59
2048.00,4.14
2049.00,4.11
2050.00,3.90
2055.00,4.17
2056.00,4.10
2057.00,3.86
2061.00,4.30
2062.00,4.15
2064.00,4.00
2065.00,4.45
2066.00,4.07
2068.00,3.95
2069.00,3.91
2070.00,4.41
2072.00,4.00
2073.00,3.70
2078.00,3.74
2080.00,4.28
2082.00,4.34
2083.00,4.35
2084.00,3.95
2085.00,3.66
2086.00,3.70
2088.00,3.88
2089.00,3.75
2090.00,3.77
2091.00,4.09
2094.00,4.06
2096.00,4.18
2100.00,3.71
2103.00,3.87
2107.00,4.07
2108.00,4.36
2111.00,3.75
2113.00,3.85
2114.00,3.67
2115.00,3.86
2117.00,4.26
2118.00,4.51
2121.00,3.67
2122.00,3.62
2123.00,4.09
2124.00,4.26
2125.00,3.87
2128.00,3.75
2134.00,3.59
2135.00,3.73
2136.00,3.92
2137.00,4.13
2138.00,3.75
2139.00,4.13
2140.00,3.79
2141.00,4.20
2145.00,4.06
2148.00,3.92
2149.00,3.81
2150.00,3.62
2152.00,3.65
2153.00,3.85
2154.00,3.98
2155.00,4.69
2158.00,3.93
2159.00,4.47
2160.00,3.95
2162.00,3.94
2163.00,4.10
2164.00,3.66
2165.00,4.09
2166.00,3.69
2168.00,3.94
2169.00,3.81
2170.00,4.23
2171.00,4.45
2173.00,3.77
2175.00,4.14
2176.00,4.22
2177.00,3.62
2178.00,4.29
2182.00,3.67
2183.00,3.69
2184.00,4.23
2185.00,4.28
2187.00,3.73
2189.00,3.60
2190.00,3.89
2192.00,3.83
2193.00,4.00
2196.00,3.97
2197.00,4.11
2198.00,3.64
2201.00,4.35
2203.00,4.05
2206.00,3.74
2207.00,4.24
2210.00,3.69
2211.00,3.97
2213.00,3.64
2214.00,4.16
2218.00,3.88
2219.00,3.68
2220.00,4.03
2221.00,3.60
2224.00,4.24
2226.00,3.67
2227.00,3.98
2228.00,3.95
2231.00,3.67
2232.00,4.05
2234.00,3.90
2235.00,3.91
2236.00,3.69
2237.00,3.92
2238.00,3.75
2239.00,4.09
2240.00,4.28
2241.00,4.25
2242.00,3.65
2243.00,4.68
2246.00,3.67
2247.00,3.92
2248.00,3.75
2249.00,3.93
2251.00,3.66
2253.00,4.10
2254.00,3.96
2255.00,3.67
2256.00,4.00
2259.00,4.47
2260.00,3.64
2262.00,3.68
2263.00,3.71
2264.00,3.63
2265.00,3.64
2266.00,4.05
2268.00,4.26
2271.00,4.11
2272.00,3.92
2273.00,3.85
2274.00,3.78
2275.00,3.86
2276.00,4.32
2279.00,3.64
2280.00,4.11
2281.00,4.05
2282.00,4.03
2283.00,3.70
2284.00,3.88
2285.00,3.63
2286.00,3.60
2287.00,4.44
2289.00,4.05
2291.00,4.00
2293.00,4.32
2294.00,4.11
2295.00,4.41
2297.00,4.05
2300.00,3.88
2301.00,3.88
2302.00,3.60
2303.00,4.17
2304.00,3.72
2306.00,3.63
2307.00,4.39
2308.00,4.25
2310.00,3.86
2311.00,4.00
2312.00,3.63
2313.00,4.42
2316.00,3.91
2317.00,4.16
2319.00,3.77
2321.00,3.80
2322.00,3.70
2323.00,3.67
2324.00,4.03
2326.00,3.89
2331.00,4.21
2332.00,4.07
2333.00,3.71
2334.00,3.73
2335.00,3.71
2336.00,3.95
2337.00,4.18
2338.00,3.85
2339.00,4.96
2340.00,4.36
2342.00,3.82
2343.00,4.19
2345.00,3.74
2346.00,3.65
2347.00,3.91
2350.00,3.86
2353.00,3.61
2354.00,3.62
2356.00,3.62
2357.00,3.93
2358.00,3.86
2359.00,3.63
2360.00,3.59
2361.00,3.61
2362.00,3.73
2363.00,4.58
2364.00,4.14
2365.00,4.19
2367.00,3.79
2368.00,4.24
2369.00,4.45
2370.00,4.09
2371.00,3.68
2372.00,4.35
2373.00,4.10
2374.00,4.11
2375.00,3.70
2377.00,3.97
2379.00,4.19
2382.00,3.74
2384.00,4.10
2385.00,3.78
2386.00,3.63
2387.00,3.82
2388.00,4.05
2389.00,3.85
2390.00,3.95
2391.00,3.69
2392.00,4.02
2393.00,3.89
2394.00,3.97
2395.00,3.72
2396.00,4.08
2397.00,4.00
2398.00,4.08
2399.00,3.77
2401.00,4.36
2404.00,3.93
2405.00,3.86
2406.00,3.94
2407.00,4.06
2408.00,3.75
2409.00,3.88
2410.00,3.62
2412.00,3.83
2414.00,4.16
2415.00,3.67
2416.00,3.70
2417.00,4.45
2420.00,4.23
2421.00,3.82
2422.00,4.14
2423.00,4.04
2425.00,3.62
2426.00,3.89
2427.00,3.88
2428.00,3.67
2429.00,3.94
2432.00,3.86
2433.00,3.65
2434.00,3.62
2435.00,3.75
2436.00,3.59
2437.00,3.60
2441.00,4.07
2442.00,3.86
2446.00,3.87
2447.00,4.21
2448.00,3.88
2449.00,3.81
2452.00,4.10
2459.00,3.75
2460.00,4.12
2461.00,3.74
2464.00,3.80
2465.00,4.31
2467.00,4.41
2468.00,4.21
2469.00,3.71
2472.00,3.60
2473.00,3.84
2474.00,4.25
2475.00,4.05
2476.00,4.16
2477.00,4.48
2479.00,3.85
2480.00,3.87
2481.00,3.91
2483.00,3.90
2485.00,3.67
2486.00,3.81
2487.00,3.70
2488.00,4.20
2492.00,3.76
2497.00,4.50
2499.00,3.62
2500.00,3.64
2501.00,3.91
2502.00,3.90
2505.00,4.09
2507.00,3.94
2510.00,4.53
2511.00,4.21
2512.00,3.87
2513.00,4.08
2514.00,4.42
2515.00,4.14
2516.00,3.77
2518.00,3.98
2519.00,3.94
2520.00,4.10
2521.00,3.89
2522.00,3.69
2523.00,4.01
2526.00,3.88
2527.00,4.14
2529.00,3.69
2530.00,3.85
2531.00,3.81
2532.00,4.10
2533.00,3.92
2535.00,3.98
2538.00,3.88
2539.00,3.80
2540.00,3.97
2542.00,3.88
2543.00,4.46
2544.00,3.69
2545.00,4.10
2547.00,4.14
2548.00,3.93
2550.00,3.70
2552.00,3.62
2553.00,4.13
2554.00,4.02
2555.00,3.60
2557.00,3.65
2559.00,3.84
2560.00,4.12
2561.00,3.78
2562.00,3.86
2564.00,3.78
2565.00,3.72
2570.00,3.81
2571.00,4.07
2572.00,4.19
2573.00,4.01
2574.00,4.61
2575.00,3.73
2578.00,4.14
2579.00,4.16
2580.00,3.70
2581.00,4.05
2582.00,4.00
2583.00,4.34
2584.00,3.70
2585.00,3.71
2586.00,4.12
2587.00,4.03
2588.00,3.80
