Survey_id,sex,Age,Married,Number_children,education_level,total_members,gained_asset,durable_asset,save_asset,living_expenses,other_expenses,incoming_salary,incoming_own_farm,incoming_business,incoming_no_business,incoming_agricultural,farm_expenses,labor_primary,lasting_investment,no_lasting_investmen,depressed
1374,1.0,0.20270270270270271,1.0,0.36363636363636365,0.4444444444444444,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,0.0
379,1.0,0.12162162162162163,1.0,0.18181818181818182,0.33333333333333326,0.2727272727272727,0.832784881943599,0.2036844724060485,0.2328434091006786,0.25339947709820876,0.9946964116195597,0.0,1.0,0.0,1.0,0.4261094289779246,0.2613804315688692,0.0,0.2654295119745302,0.36839581482749206,0.0
1001,1.0,0.31081081081081086,0.0,0.0,0.33333333333333326,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,1.0
1356,1.0,0.5135135135135136,0.0,0.0,0.2777777777777778,0.0,0.17021401172740314,0.837355186057903,0.2390895576180202,0.16391522435953587,0.429622961606352,0.0,0.0,0.0,0.0,0.4797816813750561,0.5854777428413969,0.0,0.2583075427149648,0.12022412646517883,1.0
137,1.0,0.22972972972972974,1.0,0.2727272727272727,0.5,0.36363636363636365,0.2893358722450932,0.017528603573676402,0.2328434091006786,0.49597734025593226,0.3015332245140389,0.0,1.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.001758506828482262,0.26558694136407013,0.0
840,1.0,0.3513513513513514,1.0,0.36363636363636365,0.16666666666666666,0.7272727272727273,0.12212079467352402,0.1891913716669007,0.8010109630719603,0.18601675696660896,0.23451511940697975,1.0,0.0,0.0,1.0,0.5831007893580936,0.2409005526270061,1.0,0.02056437717222719,0.2925966393007128,1.0
309,1.0,0.45945945945945954,1.0,0.18181818181818182,0.611111111111111,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,1.0
1078,1.0,0.14864864864864866,1.0,0.2727272727272727,0.5,0.36363636363636365,0.7628470516658111,0.4669758578030467,0.2328434091006786,0.5364069420417646,0.6732666850863154,0.0,1.0,0.0,0.0,0.9225778038669535,0.6799315300735144,0.0,0.13360737327652683,0.20099613883490963,0.0
519,1.0,0.4864864864864865,1.0,0.36363636363636365,0.4444444444444444,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,0.0
1156,1.0,0.12162162162162163,1.0,0.2727272727272727,0.5555555555555555,0.36363636363636365,0.3729434363338977,0.2713189425220716,0.2328434091006786,0.1536730472643574,0.41612291389475886,1.0,0.0,0.0,0.0,0.43952750213109804,0.0005917909443246498,1.0,0.32192241556066264,0.8133795325675444,0.0
1324,1.0,0.08108108108108111,1.0,0.18181818181818182,0.38888888888888884,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,0.0
404,1.0,0.2567567567567568,1.0,0.4545454545454546,0.611111111111111,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,0.0
1385,1.0,0.13513513513513517,1.0,0.2727272727272727,0.38888888888888884,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,0.0
150,1.0,0.3648648648648649,0.0,0.2727272727272727,0.38888888888888884,0.2727272727272727,0.5401585037842589,0.44926207136242036,0.2390895576180202,0.30730568349661613,0.39522999270864095,0.0,0.0,0.0,0.0,0.8018152158656264,0.2591421975570884,1.0,0.10324682287205071,0.28637222599269196,0.0
1237,0.0,0.31081081081081086,1.0,0.4545454545454546,0.5555555555555555,0.7272727272727273,0.2475321053825029,0.5151251728893771,0.2328434091006786,0.6037896520756553,0.28837067523559984,0.0,1.0,0.0,0.0,0.24952770089651446,0.0465988377162259,0.0,0.6432263795647433,0.35373441588205046,0.0
993,1.0,0.027027027027027056,1.0,0.18181818181818182,0.5,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,0.0
810,1.0,0.13513513513513517,1.0,0.2727272727272727,0.38888888888888884,0.36363636363636365,0.83147753563485,0.218982747084315,0.8010109630719603,0.7789847749063606,0.14965767521481732,0.0,1.0,0.0,0.0,0.9359958267506742,0.40686611526828187,0.0,0.11126016662075351,0.1844573299770403,0.0
823,1.0,0.18918918918918923,1.0,0.18181818181818182,0.5,0.2727272727272727,0.2057283385199126,0.02973501716312457,0.3193640297904665,0.11459106554894585,0.27951529517068857,0.0,0.0,1.0,1.0,0.008136714171199036,0.09894009630076424,0.0,0.3694405613230035,0.07482115879323524,0.0
574,1.0,0.13513513513513517,1.0,0.2727272727272727,0.5,0.36363636363636365,0.2893358722450932,0.6827620712870078,0.2328434091006786,0.287090857359427,0.5205875800355828,1.0,0.0,0.0,0.0,0.2865615486160452,0.10201768693399715,1.0,0.6842045487994023,0.3044755079438326,0.0
403,1.0,0.13513513513513517,1.0,0.36363636363636365,0.38888888888888884,0.4545454545454545,0.10957965651778058,0.17292688222869396,0.11065036003844345,0.4825007861319031,0.28112244681386656,0.0,0.0,1.0,1.0,0.028934714991254676,0.3598630299597738,0.0,0.0022570256572815132,0.46767340050702094,0.0
632,0.0,0.24324324324324328,0.0,0.0,0.6666666666666666,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,0.0
1401,1.0,0.3513513513513514,0.0,0.18181818181818182,0.0,0.2727272727272727,0.4147471829540721,0.14007585187562632,0.2328434091006786,0.37468839353050676,0.8821960374380412,1.0,0.0,0.0,0.0,0.18190064839852632,0.2860010761353862,1.0,0.15812739707589762,0.22870984162533345,1.0
569,1.0,0.06756756756756757,1.0,0.18181818181818182,0.5,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,0.0
387,1.0,0.32432432432432434,1.0,0.5454545454545454,0.5,0.6363636363636364,0.8745886690486051,0.13588895141420756,0.2328434091006786,0.4151180760980125,0.16508631694027084,1.0,0.0,0.0,0.0,0.14667823024943613,0.20458507371662232,1.0,0.31587489984012157,0.016517346888188223,0.0
533,1.0,0.04054054054054054,1.0,0.18181818181818182,0.4444444444444444,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,1.0
122,1.0,0.013513513513513514,1.0,0.18181818181818182,0.4444444444444444,0.1818181818181818,0.22317290840885742,0.16745171553068083,0.399638522012276,0.2614854196703354,0.037076920370550236,0.0,0.0,0.0,1.0,0.640798478782013,0.18528025379511903,0.0,0.19099232558344312,0.4198002364875951,0.0
554,1.0,0.2837837837837839,1.0,0.4545454545454546,0.4444444444444444,0.6363636363636364,0.10227190147417012,0.12799825284384203,0.2328434091006786,0.25339947709820876,0.8741602591520735,0.0,1.0,0.0,0.0,0.1000504574605664,0.0834402792304975,0.0,0.249258055873174,0.2241024510835391,0.0
222,0.0,0.0945945945945946,0.0,0.18181818181818182,0.33333333333333326,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,0.0
399,1.0,0.12162162162162163,1.0,0.09090909090909091,0.38888888888888884,0.1818181818181818,0.22317290840885742,0.1755034348118753,0.2328434091006786,0.13211058086132912,0.8661245812164962,1.0,0.0,0.0,1.0,0.2785107248319223,0.42029556965105824,1.0,0.2167787576778758,0.15196525427681493,0.0
1107,1.0,0.12162162162162163,1.0,0.2727272727272727,0.2777777777777778,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,1.0
1133,1.0,0.2702702702702703,1.0,0.4545454545454546,0.5,0.6363636363636364,0.4809795580343788,0.5977358259870273,0.014320969372272084,0.15771601855042072,0.8195172136694532,0.0,0.0,0.0,0.0,0.4153749805092764,0.6499390635042136,1.0,0.11523609051308274,0.18890940257532784,1.0
1152,1.0,0.08108108108108111,1.0,0.36363636363636365,0.7222222222222221,0.4545454545454545,0.832784881943599,0.5978968768628452,0.2328434091006786,0.6711724025003826,0.1750506290298647,0.0,1.0,0.0,0.0,0.21142039928161735,0.1763272774983226,0.0,0.0,0.8480215932333385,1.0
156,1.0,0.14864864864864866,0.0,0.36363636363636365,0.5,0.36363636363636365,0.5750568842250002,0.25038446032497047,0.14276016695184882,0.3612118495041868,0.15576484945188565,0.0,0.0,1.0,1.0,0.09736684282993172,0.1886376098439994,0.0,0.9006422760852804,0.1426588076738438,0.0
1010,1.0,0.24324324324324328,1.0,0.2727272727272727,0.4444444444444444,0.36363636363636365,0.4147471829540721,0.37599136356257373,0.2328434091006786,0.19949330099292892,0.3196939959347856,0.0,0.0,0.0,0.0,0.26509265167874885,0.019650413677587582,0.0,0.42727328394838104,0.22222841721128592,0.0
588,1.0,0.4864864864864865,1.0,0.2727272727272727,0.38888888888888884,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,0.0
296,1.0,0.2162162162162162,1.0,0.2727272727272727,0.4444444444444444,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,0.0
2,1.0,0.027027027027027056,1.0,0.18181818181818182,0.2777777777777778,0.2727272727272727,0.4147471829540721,0.13282928642355796,0.2328434091006786,0.2668760312222379,0.4225515405375487,1.0,0.0,0.0,1.0,0.23825653553407367,0.21213914243583515,1.0,0.1879429469206105,0.5351250152700509,0.0
124,1.0,0.12162162162162163,1.0,0.2727272727272727,0.5,0.36363636363636365,0.2893358722450932,0.18355516414806605,0.2328434091006786,0.5364069420417646,0.3871942445277903,0.0,1.0,0.0,0.0,0.3321829872829444,0.2770481199634264,0.0,0.23777690731453285,0.9485955481966811,0.0
591,1.0,0.12162162162162163,1.0,0.4545454545454546,0.38888888888888884,0.5454545454545454,0.42419871105202306,0.19643790695398014,0.2328434091006786,0.10515748271098005,0.16862203249219201,0.0,1.0,0.0,0.0,0.10474678055070447,0.8310128038335882,0.0,0.6966590262132711,0.10092511338018968,0.0
1179,1.0,0.43243243243243246,0.0,0.09090909090909091,0.7222222222222221,0.09090909090909091,0.832784881943599,0.1755034348118753,0.19092486228493452,0.24666122528046713,0.19658642492230846,0.0,1.0,0.0,1.0,0.3321829872829444,0.0682202376382965,0.0,0.19290518114314972,0.29278661189470184,0.0
474,1.0,0.04054054054054054,1.0,0.09090909090909091,0.38888888888888884,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,0.0
210,0.0,0.41891891891891897,0.0,0.4545454545454546,0.4444444444444444,0.4545454545454545,0.17021401172740314,0.12139585067505979,0.2328434091006786,0.2668760312222379,0.17987207392435947,1.0,0.0,0.0,0.0,0.19129330463269303,0.2154965085471338,1.0,0.2997269915305939,0.12109576779000852,1.0
564,1.0,0.14864864864864866,1.0,0.2727272727272727,0.5,0.5454545454545454,0.2893358722450932,0.1763085986959977,0.2328434091006786,0.46902422191016485,0.10080036159858291,0.0,1.0,0.0,1.0,0.8018152158656264,0.5122872843765892,0.0,0.1845923678487105,0.24419823979293942,0.0
534,1.0,0.05405405405405403,1.0,0.09090909090909091,0.5,0.1818181818181818,0.2757764292370281,0.2721241265161866,0.2328434091006786,0.30730568349661613,0.2682652437034821,0.0,1.0,0.0,1.0,0.26509265167874885,0.019650413677587582,0.0,0.06358352610572103,0.021080607761986597,0.0
1270,1.0,0.33783783783783783,1.0,0.0,0.4444444444444444,0.1818181818181818,0.5255807660450801,0.2672930828814744,0.12670525848280537,0.6253521689672293,0.5776413630180091,0.0,1.0,0.0,0.0,0.10917474519394624,0.48744277112801193,0.0,0.831304263383058,0.15450641780213314,0.0
303,1.0,0.391891891891892,0.0,0.0,0.0,0.0,0.22317290840885742,0.5281689565161127,0.22303464914897672,0.340997043562416,0.906303261910515,0.0,0.0,1.0,1.0,0.640798478782013,0.5344458262492651,0.0,0.7933301483435412,0.3854710523545258,0.0
749,1.0,0.0945945945945946,1.0,0.18181818181818182,0.4444444444444444,0.2727272727272727,0.6237660375094395,0.1610103240177312,0.2328434091006786,0.7789847749063606,0.4534087537431824,0.0,0.0,1.0,1.0,0.8420694755407091,0.6239754885930464,0.0,0.22437526525857918,0.14176929142201847,0.0
456,1.0,0.17567567567567569,1.0,0.18181818181818182,0.5,0.2727272727272727,0.414747203196488,0.1626206819509649,0.3193640297904665,0.4838484465931606,0.41708720086665,0.0,0.0,1.0,1.0,0.5012506084740243,0.8021394995510602,0.0,0.21165152790199493,0.5063385053799914,0.0
121,1.0,0.3783783783783784,1.0,0.36363636363636365,0.4444444444444444,0.2727272727272727,0.4983547369216686,0.20110791982286716,0.1754158177766315,0.1550206976279057,0.020684001708244627,0.0,0.0,1.0,0.0,0.6676345949266882,0.5904018073552233,0.0,0.3003857862912102,0.1778190000767848,0.0
1328,1.0,0.10810810810810809,1.0,0.36363636363636365,0.5,0.4545454545454545,0.2057283385199126,0.35425170742635387,0.23908953756865706,0.029688830104962757,0.03249654721902826,0.0,1.0,0.0,1.0,0.6609255432692657,0.35538657199863044,0.0,0.38104445023076083,0.83371776316198,1.0
164,0.0,0.027027027027027056,1.0,0.09090909090909091,0.5,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,1.0
986,1.0,0.3783783783783784,1.0,0.2727272727272727,0.38888888888888884,0.36363636363636365,0.2893358722450932,0.9645723768437658,0.2328434091006786,0.21296985511695807,0.19112211535652693,1.0,0.0,0.0,0.0,0.13091201063202948,0.10918004583411406,1.0,0.10078647108917344,0.6703410610424035,0.0
1052,1.0,0.31081081081081086,0.0,0.09090909090909091,0.22222222222222224,0.1818181818181818,0.2893358722450932,0.18274999020894736,0.2328434091006786,0.46902422191016485,0.14772910127103503,1.0,0.0,0.0,0.0,0.506617807573622,0.221092098607795,1.0,0.23544450859708246,0.5601567354784707,0.0
634,0.0,0.2702702702702703,0.0,0.0,0.611111111111111,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,1.0
944,1.0,0.05405405405405403,1.0,0.09090909090909091,0.33333333333333326,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,1.0
277,1.0,0.17567567567567569,1.0,0.5454545454545454,0.33333333333333326,0.6363636363636364,0.06464850724935567,0.2833965415538559,0.2328434091006786,0.6711724025003826,0.34540840215555446,0.0,0.0,0.0,1.0,0.21142039928161735,0.7940817967341395,0.0,0.4262001788726495,0.37867672126453766,1.0
975,1.0,0.2837837837837839,1.0,0.2727272727272727,0.6666666666666666,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,0.0
1061,1.0,0.41891891891891897,1.0,0.0,0.0,0.09090909090909091,0.2893358722450932,0.8647310195479686,0.2328434091006786,0.23318465096101965,0.27951529517068857,0.0,0.0,0.0,1.0,0.29863780942695606,0.10470356774813414,0.0,0.8792144094372305,0.24118101441205425,1.0
147,1.0,0.17567567567567569,1.0,0.36363636363636365,0.5555555555555555,0.4545454545454545,0.832784881943599,0.20932067992488315,0.2328434091006786,0.12267698792565417,0.030407252089904753,0.0,1.0,0.0,0.0,0.2181294308312588,0.26249957373080535,0.0,0.319293274413538,0.02203047073193214,0.0
1306,1.0,0.12162162162162163,1.0,0.4545454545454546,0.4444444444444444,0.5454545454545454,0.22873928938351276,0.24764687697596388,0.2328434091006786,0.23318465096101965,0.3285333400073033,0.0,0.0,1.0,1.0,0.8554874783166486,0.3911984168113064,0.0,0.48233616233887944,0.22124504503306017,0.0
786,1.0,0.2702702702702703,1.0,0.7272727272727273,0.5,0.8181818181818182,0.12909862870182673,0.16745171553068083,0.2328434091006786,0.15973750924230695,0.20719360168318912,1.0,0.0,0.0,1.0,0.29863780942695606,0.3128599748385206,1.0,0.14941622357320133,0.06309815067150745,0.0
145,0.0,0.14864864864864866,1.0,0.09090909090909091,0.5,0.1818181818181818,0.4147471829540721,0.418665511950891,0.2328434091006786,0.20218861181773476,0.36308701002027743,0.0,1.0,0.0,1.0,0.7213068372699292,0.1698364038953674,0.0,0.0035164803095427684,0.20323113771689777,1.0
943,0.0,0.17567567567567569,0.0,0.18181818181818182,0.5,0.1818181818181818,0.4147471829540721,0.4428206999594633,0.2328434091006786,0.09841921069782006,0.11397897697453264,1.0,0.0,0.0,0.0,0.5602900599707534,0.46729862477231143,1.0,0.6790306259662205,0.4680757621998487,0.0
85,0.0,0.10810810810810809,1.0,0.09090909090909091,0.38888888888888884,0.1818181818181818,0.2893358722450932,0.1199465436176439,0.2328434091006786,0.2668760312222379,0.0,0.0,0.0,0.0,0.0,0.13091201063202948,0.3777690127406215,0.0,0.12254378543332592,0.3786767614554921,1.0
783,1.0,0.5135135135135136,1.0,0.18181818181818182,0.38888888888888884,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,0.0
10,1.0,0.2837837837837839,1.0,0.4545454545454546,0.38888888888888884,0.5454545454545454,0.2893358722450932,0.4412103319712333,0.2328434091006786,0.8059378528612914,0.1380862114820455,1.0,0.0,0.0,0.0,0.10675949906409841,0.15618312108020382,1.0,0.46663149592630754,0.693808308157552,0.0
1186,1.0,0.3513513513513514,1.0,0.4545454545454546,0.38888888888888884,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,1.0
292,1.0,0.20270270270270271,0.0,0.18181818181818182,0.5,0.1818181818181818,0.1639245514149064,0.3123827430321515,0.399638522012276,0.09976687115907756,0.3060332471079293,0.0,1.0,0.0,0.0,0.1000504574605664,0.09885058102767862,0.0,0.5039553698902739,0.7438382192706343,0.0
769,1.0,0.08108108108108111,1.0,0.2727272727272727,0.38888888888888884,0.36363636363636365,0.2893358722450932,0.6505551941622301,0.12670525848280537,0.11863403683500917,0.22487222961799025,0.0,0.0,0.0,0.0,0.26509265167874885,0.03845163975105617,0.0,0.692262854742075,0.013222432155207176,0.0
1370,1.0,0.24324324324324328,1.0,0.18181818181818182,0.2777777777777778,0.2727272727272727,0.6788748710608713,0.27776033403502126,0.3193640297904665,0.029688830104962757,0.17826492228118151,0.0,1.0,0.0,0.0,0.1255447813707601,0.9212138508503483,0.0,0.10390393708513056,0.421677616256807,1.0
261,1.0,0.06756756756756757,1.0,0.2727272727272727,0.33333333333333326,0.4545454545454545,0.21550670066474878,0.13363447041767298,0.2328434091006786,0.15151679254588724,0.9946964116195597,0.0,0.0,0.0,1.0,0.48112352387899043,0.13167438066746215,0.0,0.36184340970013046,0.2938594089465989,0.0
1338,1.0,0.472972972972973,1.0,0.2727272727272727,0.0,0.5454545454545454,0.42001830805062335,0.12719308895971962,0.2328434091006786,0.2668760312222379,0.7054096878447569,0.0,1.0,0.0,0.0,0.5334539438260782,0.3598630400221921,0.0,0.06003564874040698,0.14221629521751153,0.0
349,0.0,0.3513513513513514,0.0,0.0,0.2777777777777778,0.36363636363636365,0.2893358722450932,0.22824222224668939,0.2328434091006786,0.2668760312222379,0.2812831479291297,0.0,0.0,0.0,0.0,0.29863780942695606,0.3128599748385206,0.0,0.28516402068482316,0.2830085746798474,1.0
753,1.0,0.10810810810810809,1.0,0.18181818181818182,0.5,0.36363636363636365,0.9999999999999999,0.29064308689593166,0.03037586781663398,0.16580194092712902,0.4587123421236227,0.0,0.0,1.0,1.0,0.14500096984855312,0.6390836159690538,0.0,0.3963558182040029,0.13134312482781943,0.0
